,name,latitude,longitude,cables
130,"Tarahales, Spain",28.096371,-15.450743,"[{'id': 'pencan-9', 'name': 'Pencan-9', 'cable_id': 1866.0}]"
131,"Logi, Russia",59.799883,28.499871,"[{'id': 'bcs-north---phase-2', 'name': 'BCS North - Phase 2', 'cable_id': 1610.0}]"
132,"Santa Cruz de La Palma, Canary Islands, Spain",28.66318,-17.765244,"[{'id': 'canalink', 'name': 'Canalink', 'cable_id': 1666.0}]"
133,"Lantau Island, Hong Kong, China",22.271496,113.948341,"[{'id': 'apcn-2', 'name': 'APCN-2', 'cable_id': 1049.0}, {'id': 'asia-america-gateway-aag-cable-system', 'name': 'Asia-America Gateway (AAG) Cable System', 'cable_id': 1507.0}, {'id': 'flag-europe-asia-fea', 'name': 'FLAG Europe-Asia (FEA)', 'cable_id': 1027.0}]"
134,"Northport, New York, United States",40.909451,-73.344111,"[{'id': 'flag-atlantic-1-fa-1', 'name': 'FLAG Atlantic-1 (FA-1)', 'cable_id': 1028.0}]"
135,"Wewak, Papua New Guinea",-3.580018,143.658312,"[{'id': 'png-national-submarine-fibre-cable-network', 'name': 'PNG National Submarine Fibre Cable Network', 'cable_id': 1899.0}]"
136,"Siboney, Cuba",19.963635,-75.712372,"[{'id': 'alba-1', 'name': 'ALBA-1', 'cable_id': 1529.0}]"
137,"Port Alwsorth, Alaska, United States",60.200372,-154.336932,"[{'id': 'terra-sw', 'name': 'TERRA SW', 'cable_id': 1693.0}]"
138,"Auckland, New Zealand",-36.884421,174.770455,"[{'id': 'aqualink', 'name': 'Aqualink', 'cable_id': 1487.0}]"
139,"Manele Bay, HI, United States",20.743432,-156.896891,"[{'id': 'hifn-hawaii-island-fibre-network', 'name': 'HIFN (Hawaii Island Fibre Network)', 'cable_id': 1456.0}]"
140,"Kendari, Indonesia",-3.998475,122.512985,"[{'id': 'palapa-ring-middle', 'name': 'Palapa Ring Middle', 'cable_id': 1940.0}, {'id': 'smpcs-packet-1', 'name': 'SMPCS Packet-1', 'cable_id': 1884.0}]"
141,"Harbour View, Jamaica",17.949671,-76.716864,"[{'id': 'east-west', 'name': 'East-West', 'cable_id': 1671.0}]"
142,"Baillif, Guadeloupe",16.028945,-61.713941,"[{'id': 'global-caribbean-network-gcn', 'name': 'Global Caribbean Network (GCN)', 'cable_id': 1829.0}, {'id': 'southern-caribbean-fiber', 'name': 'Southern Caribbean Fiber', 'cable_id': 1619.0}]"
143,"Cherating, Malaysia",4.130232,103.393658,"[{'id': 'malaysia-cambodia-thailand-mct-cable', 'name': 'Malaysia-Cambodia-Thailand (MCT) Cable', 'cable_id': 1776.0}, {'id': 'sistem-kabel-rakyat-1malaysia-skr1m', 'name': 'Sistem Kabel Rakyat 1Malaysia (SKR1M)', 'cable_id': 1828.0}]"
144,"Brewer's Bay, VI, United States",18.342408,-64.975317,"[{'id': 'st-thomas-st-croix-system', 'name': 'St. Thomas-St. Croix System', 'cable_id': 1756.0}]"
145,"Tseung Kwan O, Hong Kong, China",22.318297,114.258692,"[{'id': 'asia-pacific-gateway-apg', 'name': 'Asia Pacific Gateway (APG)', 'cable_id': 1617.0}, {'id': 'asia-submarine-cable-express-asecahaya-malaysia', 'name': 'Asia Submarine-cable Express (ASE)/Cahaya Malaysia', 'cable_id': 1679.0}, {'id': 'eac-c2c', 'name': 'EAC-C2C', 'cable_id': 1592.0}, {'id': 'hong-kong-guam-hk-g', 'name': 'Hong Kong-Guam (HK-G)', 'cable_id': 1902.0}]"
146,"Tanguisson Point, Guam",13.5491,144.809337,"[{'id': 'asia-america-gateway-aag-cable-system', 'name': 'Asia-America Gateway (AAG) Cable System', 'cable_id': 1507.0}, {'id': 'australia-japan-cable-ajc', 'name': 'Australia-Japan Cable (AJC)', 'cable_id': 1102.0}, {'id': 'mariana-guam-cable', 'name': 'Mariana-Guam Cable', 'cable_id': 1757.0}]"
147,"Toronto, ON, Canada",43.648561,-79.385319,"[{'id': 'crosslake-fibre', 'name': 'Crosslake Fibre', 'cable_id': 1925.0}]"
148,"Branahuie Bay, United Kingdom",58.209064,-6.310757,"[{'id': 'bt-highlands-and-islands-submarine-cable-system', 'name': 'BT Highlands and Islands Submarine Cable System', 'cable_id': 1827.0}]"
149,"Ganaveh, Iran",29.570747,50.521125,"[{'id': 'kuwait-iran', 'name': 'Kuwait-Iran', 'cable_id': 1250.0}]"
150,"Anchorage, Alaska, United States",61.217461,-149.858369,"[{'id': 'acs-alaska-oregon-network-akorn', 'name': 'ACS Alaska-Oregon Network (AKORN)', 'cable_id': 1571.0}, {'id': 'kodiak-kenai-fiber-link-kkfl', 'name': 'Kodiak Kenai Fiber Link (KKFL)', 'cable_id': 1530.0}]"
151,"Masbate City, Philippines",12.366727,123.616696,"[{'id': 'pldt-domestic-fiber-optic-network-dfon', 'name': 'PLDT Domestic Fiber Optic Network (DFON)', 'cable_id': 1839.0}]"
152,"Trapani, Italy",38.017948,12.513636,"[{'id': 'trapani-kelibia', 'name': 'Trapani-Kelibia', 'cable_id': 1555.0}]"
153,"Nedonna Beach, Oregon, United States",45.643738,-123.940071,"[{'id': 'trans-pacific-express-tpe-cable-system', 'name': 'Trans-Pacific Express (TPE) Cable System', 'cable_id': 1513.0}]"
154,"Port Hedland, Australia",-20.313457,118.577245,"[{'id': 'north-west-cable-system', 'name': 'North West Cable System', 'cable_id': 1817.0}]"
155,"Newcastle, United Kingdom",54.978255,-1.617778,"[{'id': 'north-sea-connect', 'name': 'North Sea Connect', 'cable_id': 1912.0}]"
156,"Terempa, Indonesia",3.207137,106.211137,"[{'id': 'east-west-submarine-cable-system', 'name': 'East-West Submarine Cable System', 'cable_id': 1886.0}, {'id': 'palapa-ring-west', 'name': 'Palapa Ring West', 'cable_id': 1939.0}]"
157,"Yanbu, Saudi Arabia",24.070555,38.106971,"[{'id': 'seamewe-5', 'name': 'SeaMeWe-5', 'cable_id': 1559.0}]"
158,"Sakra Island, Singapore",1.25892,103.704205,"[{'id': 'pgascom', 'name': 'PGASCOM', 'cable_id': 1680.0}]"
159,"Kaimana, Indonesia",-3.679359,133.791495,"[{'id': 'smpcs-packet-2', 'name': 'SMPCS Packet-2', 'cable_id': 1885.0}]"
160,"Gustavia, Saint Barthélemy",17.897914,-62.85055,"[{'id': 'southern-caribbean-fiber', 'name': 'Southern Caribbean Fiber', 'cable_id': 1619.0}]"
161,"Kingstown, Saint Vincent and the Grenadines",13.18787,-61.254664,"[{'id': 'eastern-caribbean-fiber-system-ecfs', 'name': 'Eastern Caribbean Fiber System (ECFS)', 'cable_id': 1290.0}, {'id': 'southern-caribbean-fiber', 'name': 'Southern Caribbean Fiber', 'cable_id': 1619.0}]"
162,"Puerto Viejo, Venezuela",10.611211,-67.029954,"[{'id': 'south-american-crossing-saclatin-american-nautilus-lan', 'name': 'South American Crossing (SAC)/Latin American Nautilus (LAN)', 'cable_id': 1084.0}]"
163,"Skagway, Alaska, United States",59.458343,-135.313894,"[{'id': 'lynn-canal-fiber', 'name': 'Lynn Canal Fiber', 'cable_id': 1840.0}]"
164,"Aurora, Philippines",16.07737,121.76926,"[{'id': 'pacific-light-cable-network-plcn', 'name': 'Pacific Light Cable Network (PLCN)', 'cable_id': 1858.0}]"
165,"Ngeremlengui, Palau",7.531744,134.560953,"[{'id': 'sea-us', 'name': 'SEA-US', 'cable_id': 1823.0}]"
166,"Porto Santo, Madeira, Portugal",33.047321,-16.347666,"[{'id': 'cam-ring', 'name': 'CAM Ring', 'cable_id': 1800.0}]"
167,"Bridgetown, Barbados",13.098954,-59.613356,"[{'id': 'eastern-caribbean-fiber-system-ecfs', 'name': 'Eastern Caribbean Fiber System (ECFS)', 'cable_id': 1290.0}]"
168,"Prudhoe Bay, Alaska, United States",70.25564,-148.338448,"[{'id': 'quintillion-subsea-cable-network', 'name': 'Quintillion Subsea Cable Network', 'cable_id': 1862.0}]"
169,"Saint Paul, Réunion",-21.000249,55.27913,"[{'id': 'safe', 'name': 'SAFE', 'cable_id': 1220.0}]"
170,"Los Angeles, California, United States",34.053399,-118.245347,"[{'id': 'curie', 'name': 'Curie', 'cable_id': 1932.0}, {'id': 'tata-tgn-pacific', 'name': 'Tata TGN-Pacific', 'cable_id': 1155.0}]"
171,"Ballesteros, Philippines",18.409412,121.513962,"[{'id': 'tata-tgn-intra-asia-tgn-ia', 'name': 'Tata TGN-Intra Asia (TGN-IA)', 'cable_id': 1534.0}]"
172,"Canefield, Dominica",15.303335,-61.38484,"[{'id': 'southern-caribbean-fiber', 'name': 'Southern Caribbean Fiber', 'cable_id': 1619.0}]"
173,"Thorpeness, United Kingdom",52.180844,1.613067,"[{'id': 'concerto', 'name': 'Concerto', 'cable_id': 1538.0}]"
174,"Morant Point, Jamaica",17.91836,-76.184344,"[{'id': 'colombia-florida-subsea-fiber-cfx-1', 'name': 'Colombia-Florida Subsea Fiber (CFX-1)', 'cable_id': 1554.0}]"
175,"Salvador, Brazil",-12.969979,-38.504638,"[{'id': 'america-movil-submarine-cable-system-1-amx-1', 'name': 'America Movil Submarine Cable System-1 (AMX-1)', 'cable_id': 1686.0}, {'id': 'brazilian-festoon', 'name': 'Brazilian Festoon', 'cable_id': 1888.0}, {'id': 'south-america-1-sam-1', 'name': 'South America-1 (SAm-1)', 'cable_id': 1083.0}]"
176,"Lome, Togo",6.126008,1.227813,"[{'id': 'west-african-cable-system-wacs', 'name': 'West African Cable System (WACS)', 'cable_id': 1560.0}]"
177,"Kilchatten Bay, United Kingdom",55.751839,-5.028092,"[{'id': 'bt-highlands-and-islands-submarine-cable-system', 'name': 'BT Highlands and Islands Submarine Cable System', 'cable_id': 1827.0}]"
178,"Shindu-Ri, Korea, Rep.",36.576249,126.391597,"[{'id': 'eac-c2c', 'name': 'EAC-C2C', 'cable_id': 1592.0}]"
179,"Ninomiya, Japan",35.299443,139.255433,"[{'id': 'flag-europe-asia-fea', 'name': 'FLAG Europe-Asia (FEA)', 'cable_id': 1027.0}]"
180,"Hawk Inlet, Alaska, United States",58.128107,-134.741824,"[{'id': 'alaska-united-southeast', 'name': 'Alaska United Southeast', 'cable_id': 1567.0}]"
181,"Holyhead, United Kingdom",53.306039,-4.630387,"[{'id': 'celtixconnect', 'name': 'CeltixConnect', 'cable_id': 1641.0}, {'id': 'emerald-bridge-fibres', 'name': 'Emerald Bridge Fibres', 'cable_id': 1684.0}]"
182,"El Djamila, Algeria",36.800224,2.901445,"[{'id': 'alpal-2', 'name': 'ALPAL-2', 'cable_id': 1234.0}]"
183,"Xepenehe, New Caledonia",-20.780913,167.151318,"[{'id': 'picot-1', 'name': 'Picot-1', 'cable_id': 1802.0}]"
184,"Kolhufushi, Maldives",2.776766,73.42463,"[{'id': 'nationwide-submarine-cable-ooredoo-maldives-nascom', 'name': 'Nationwide Submarine Cable Ooredoo Maldives (NaSCOM)', 'cable_id': 1868.0}]"
185,"Landeyjar, Iceland",63.642167,-20.142294,"[{'id': 'greenland-connect', 'name': 'Greenland Connect', 'cable_id': 1569.0}]"
186,"Coro, Venezuela",11.402812,-69.677817,"[{'id': 'venezuela-festoon', 'name': 'Venezuela Festoon', 'cable_id': 1094.0}]"
187,"Groudle Bay, United Kingdom",54.166976,-4.423893,"[{'id': 'bt-mt-1', 'name': 'BT-MT-1', 'cable_id': 1752.0}]"
188,"Petersburg, Alaska, United States",56.807612,-132.970047,"[{'id': 'alaska-united-southeast', 'name': 'Alaska United Southeast', 'cable_id': 1567.0}]"
189,"Eight-Mile Rock, Bahamas",26.539621,-78.802861,"[{'id': 'bahamas-2', 'name': 'Bahamas 2', 'cable_id': 1069.0}]"
190,"Ballinesker, Ireland",52.401462,-6.364859,"[{'id': 'pan-european-crossing-uk-ireland', 'name': 'Pan European Crossing (UK-Ireland)', 'cable_id': 1547.0}]"
191,"Mombasa, Kenya",-4.053211,39.67279,"[{'id': 'africa-1', 'name': 'Africa-1', 'cable_id': 1878.0}, {'id': 'djibouti-africa-regional-express-dare', 'name': 'Djibouti Africa Regional Express (DARE)', 'cable_id': 1863.0}, {'id': 'eastern-africa-submarine-system-eassy', 'name': 'Eastern Africa Submarine System (EASSy)', 'cable_id': 1246.0}, {'id': 'peace-cable', 'name': 'PEACE Cable', 'cable_id': 1923.0}, {'id': 'seacomtata-tgn-eurasia', 'name': 'SEACOM/Tata TGN-Eurasia', 'cable_id': 1552.0}, {'id': 'the-east-african-marine-system-teams', 'name': 'The East African Marine System (TEAMS)', 'cable_id': 1516.0}]"
192,"Farosund, Sweden",57.862983,19.055332,"[{'id': 'sweden-latvia', 'name': 'Sweden-Latvia', 'cable_id': 1364.0}]"
193,"North Bay, United Kingdom",57.025288,-7.449477,"[{'id': 'bt-highlands-and-islands-submarine-cable-system', 'name': 'BT Highlands and Islands Submarine Cable System', 'cable_id': 1827.0}]"
194,"Catania, Italy",37.511588,15.067443,"[{'id': 'imewe', 'name': 'IMEWE', 'cable_id': 1536.0}, {'id': 'italy-malta', 'name': 'Italy-Malta', 'cable_id': 1301.0}, {'id': 'mednautilus-submarine-system', 'name': 'MedNautilus Submarine System', 'cable_id': 1185.0}, {'id': 'seamewe-5', 'name': 'SeaMeWe-5', 'cable_id': 1559.0}, {'id': 'vodafone-malta-sicily-cable-system-vmscs', 'name': 'Vodafone Malta-Sicily Cable System (VMSCS)', 'cable_id': 1249.0}]"
195,"Fuzhou, China",26.071091,119.303221,"[{'id': 'taiwan-strait-express-1-tse-1', 'name': 'Taiwan Strait Express-1 (TSE)-1', 'cable_id': 1636.0}]"
196,"Darwin, Australia",-12.467489,130.843157,"[{'id': 'north-west-cable-system', 'name': 'North West Cable System', 'cable_id': 1817.0}]"
197,"Qaqortoq, Greenland",60.718938,-46.035396,"[{'id': 'greenland-connect', 'name': 'Greenland Connect', 'cable_id': 1569.0}]"
198,"Manama, Bahrain",26.228977,50.575812,"[{'id': 'falcon', 'name': 'FALCON', 'cable_id': 1346.0}, {'id': 'fiber-optic-gulf-fog', 'name': 'Fiber Optic Gulf (FOG)', 'cable_id': 1209.0}]"
199,"Tuticorine, India",8.802203,78.145135,"[{'id': 'bharat-lanka-cable-system', 'name': 'Bharat Lanka Cable System', 'cable_id': 1356.0}]"
200,"Tortel, Chile",-47.801213,-73.536885,"[{'id': 'fibra-optica-austral', 'name': 'Fibra Optica Austral', 'cable_id': 1922.0}]"
201,"Silecroft Beach, United Kingdom",54.210628,-3.357145,"[{'id': 'bt-mt-1', 'name': 'BT-MT-1', 'cable_id': 1752.0}]"
202,"Fujairah, United Arab Emirates",25.12169,56.33372,"[{'id': 'asia-africa-europe-1-aae-1', 'name': 'Asia Africa Europe-1 (AAE-1)', 'cable_id': 1739.0}, {'id': 'bay-of-bengal-gateway-bbg', 'name': 'Bay of Bengal Gateway (BBG)', 'cable_id': 1735.0}, {'id': 'europe-india-gateway-eig', 'name': 'Europe India Gateway (EIG)', 'cable_id': 1580.0}, {'id': 'flag-europe-asia-fea', 'name': 'FLAG Europe-Asia (FEA)', 'cable_id': 1027.0}, {'id': 'gulf-bridge-international-cable-system-gbicsmiddle-east-north-africa-mena-cable-system', 'name': 'Gulf Bridge International Cable System (GBICS)/Middle East North Africa (MENA) Cable System', 'cable_id': 1598.0}, {'id': 'imewe', 'name': 'IMEWE', 'cable_id': 1536.0}, {'id': 'seamewe-3', 'name': 'SeaMeWe-3', 'cable_id': 1031.0}, {'id': 'seamewe-4', 'name': 'SeaMeWe-4', 'cable_id': 1035.0}, {'id': 'seamewe-5', 'name': 'SeaMeWe-5', 'cable_id': 1559.0}, {'id': 'tata-tgn-gulf', 'name': 'Tata TGN-Gulf', 'cable_id': 1631.0}, {'id': 'the-east-african-marine-system-teams', 'name': 'The East African Marine System (TEAMS)', 'cable_id': 1516.0}, {'id': 'transworld-tw1', 'name': 'Transworld (TW1)', 'cable_id': 1351.0}, {'id': 'uae-iran', 'name': 'UAE-Iran', 'cable_id': 1308.0}]"
203,"Corvo, Portugal",39.671939,-31.11055,"[{'id': 'flores-corvo-cable-system', 'name': 'Flores-Corvo Cable System', 'cable_id': 1782.0}]"
204,"Muntok, Indonesia",-2.065151,105.164263,"[{'id': 'sumatera-bangka-cable-system-sbcs', 'name': 'Sumatera Bangka Cable System (SBCS)', 'cable_id': 1881.0}]"
205,"Portage, Alaska, United States",60.828289,-148.989815,"[{'id': 'alaska-united-turnagain-arm-auta', 'name': 'Alaska United Turnagain Arm (AUTA)', 'cable_id': 1813.0}]"
206,"Saipan, Northern Mariana Islands",15.177737,145.750938,"[{'id': 'mariana-guam-cable', 'name': 'Mariana-Guam Cable', 'cable_id': 1757.0}]"
207,"Nuuk, Greenland",64.181131,-51.729962,"[{'id': 'greenland-connect', 'name': 'Greenland Connect', 'cable_id': 1569.0}, {'id': 'greenland-connect-north', 'name': 'Greenland Connect North', 'cable_id': 1897.0}]"
208,Valdemar,55.804072,4.564323,"[{'id': 'cantat-3', 'name': 'CANTAT-3', 'cable_id': 1737.0}]"
209,"Mogadishu, Somalia",2.041195,45.344174,"[{'id': 'djibouti-africa-regional-express-dare', 'name': 'Djibouti Africa Regional Express (DARE)', 'cable_id': 1863.0}, {'id': 'eastern-africa-submarine-system-eassy', 'name': 'Eastern Africa Submarine System (EASSy)', 'cable_id': 1246.0}]"
210,"Suemlaki, Indonesia",-8.052233,131.213054,"[{'id': 'palapa-ring-east', 'name': 'Palapa Ring East', 'cable_id': 1938.0}]"
211,"Leverburgh, United Kingdom",57.769403,-7.008364,"[{'id': 'bt-highlands-and-islands-submarine-cable-system', 'name': 'BT Highlands and Islands Submarine Cable System', 'cable_id': 1827.0}]"
212,"Rengit, Malaysia",1.677133,103.147662,"[{'id': 'batam-rengit-cable-system-brcs', 'name': 'Batam-Rengit Cable System (BRCS)', 'cable_id': 1601.0}]"
213,"Turku, Finland",60.449309,22.259237,"[{'id': 'sweden-finland-4-sfs-4', 'name': 'Sweden-Finland 4 (SFS-4)', 'cable_id': 1207.0}]"
214,"Troon, United Kingdom",55.541328,-4.659928,"[{'id': 'lanis-3', 'name': 'Lanis-3', 'cable_id': 1834.0}]"
215,"Portpatrick, United Kingdom",54.843721,-5.115543,"[{'id': 'scotland-northern-ireland-1', 'name': 'Scotland-Northern Ireland 1', 'cable_id': 1387.0}]"
216,"North Miami Beach, Florida, United States",25.932944,-80.162382,"[{'id': 'arcos', 'name': 'ARCOS', 'cable_id': 1078.0}]"
217,"Sanana, Indonesia",-2.201479,125.937007,"[{'id': 'palapa-ring-middle', 'name': 'Palapa Ring Middle', 'cable_id': 1940.0}, {'id': 'smpcs-packet-1', 'name': 'SMPCS Packet-1', 'cable_id': 1884.0}]"
218,"Al Seeb, Oman",23.684703,58.176102,"[{'id': 'falcon', 'name': 'FALCON', 'cable_id': 1346.0}, {'id': 'gulf-bridge-international-cable-system-gbicsmiddle-east-north-africa-mena-cable-system', 'name': 'Gulf Bridge International Cable System (GBICS)/Middle East North Africa (MENA) Cable System', 'cable_id': 1598.0}, {'id': 'middle-east-north-africa-mena-cable-systemgulf-bridge-international', 'name': 'Middle East North Africa (MENA) Cable System/Gulf Bridge International', 'cable_id': 1558.0}, {'id': 'transworld-tw1', 'name': 'Transworld (TW1)', 'cable_id': 1351.0}]"
219,"L’Île-Rousse, France",42.636513,8.937075,"[{'id': 'corse-continent-4-cc4', 'name': 'Corse-Continent 4 (CC4)', 'cable_id': 1427.0}]"
220,"Mutsamudu, Comoros",-12.166659,44.400034,"[{'id': 'avassa', 'name': 'Avassa', 'cable_id': 1872.0}, {'id': 'comoros-domestic-cable-system', 'name': 'Comoros Domestic Cable System', 'cable_id': 1803.0}]"
221,"Khark Island, Iran",29.245772,50.312043,"[{'id': 'kuwait-iran', 'name': 'Kuwait-Iran', 'cable_id': 1250.0}]"
222,"Sofifi, Indonesia",0.73497,127.56142,"[{'id': 'palapa-ring-middle', 'name': 'Palapa Ring Middle', 'cable_id': 1940.0}, {'id': 'smpcs-packet-1', 'name': 'SMPCS Packet-1', 'cable_id': 1884.0}]"
223,"Alexandria, Egypt",31.191889,29.889787,"[{'id': 'aletar', 'name': 'Aletar', 'cable_id': 1319.0}, {'id': 'flag-europe-asia-fea', 'name': 'FLAG Europe-Asia (FEA)', 'cable_id': 1027.0}, {'id': 'hawk', 'name': 'Hawk', 'cable_id': 1523.0}, {'id': 'imewe', 'name': 'IMEWE', 'cable_id': 1536.0}, {'id': 'seamewe-3', 'name': 'SeaMeWe-3', 'cable_id': 1031.0}, {'id': 'seamewe-4', 'name': 'SeaMeWe-4', 'cable_id': 1035.0}]"
224,"Brondby, Denmark",55.647249,12.414905,"[{'id': 'ip-only-denmark-sweden', 'name': 'IP-Only Denmark-Sweden', 'cable_id': 1765.0}]"
225,"Zeebrugge, Belgium",51.330722,3.207,"[{'id': 'concerto', 'name': 'Concerto', 'cable_id': 1538.0}]"
226,"Vila do Porto, Portugal",36.956767,-25.141266,"[{'id': 'azores-fiber-optic-system-afos', 'name': 'Azores Fiber Optic System (AFOS)', 'cable_id': 1801.0}]"
227,"Helsingør, Denmark",56.030439,12.592151,"[{'id': 'denmark-sweden-15', 'name': 'Denmark-Sweden 15', 'cable_id': 1259.0}, {'id': 'denmark-sweden-18', 'name': 'Denmark-Sweden 18', 'cable_id': 1731.0}, {'id': 'scandinavian-ring-north', 'name': 'Scandinavian Ring North', 'cable_id': 1544.0}]"
228,"Arendal, Norway",58.4617,8.772427,"[{'id': 'denmark-norway-5', 'name': 'Denmark-Norway 5', 'cable_id': 1326.0}]"
229,"Skalvik, Sweden",56.683186,12.683265,"[{'id': 'kattegat-2', 'name': 'Kattegat 2', 'cable_id': 1688.0}]"
230,"Corfu, Greece",39.619302,19.919492,"[{'id': 'adria-1', 'name': 'Adria-1', 'cable_id': 1317.0}, {'id': 'italy-greece-1', 'name': 'Italy-Greece 1', 'cable_id': 1299.0}]"
231,"Punta Arenas, Chile",-53.166664,-70.933334,"[{'id': 'fibra-optica-austral', 'name': 'Fibra Optica Austral', 'cable_id': 1922.0}]"
232,"Maldonado, Uruguay",-34.900389,-54.950175,"[{'id': 'bicentenario', 'name': 'Bicentenario', 'cable_id': 1633.0}, {'id': 'tannat', 'name': 'Tannat', 'cable_id': 1860.0}, {'id': 'unisur', 'name': 'Unisur', 'cable_id': 1132.0}]"
233,"Muanda, Congo, Dem. Rep.",-5.933362,12.349866,"[{'id': 'africa-coast-to-europe-ace', 'name': 'Africa Coast to Europe (ACE)', 'cable_id': 1629.0}, {'id': 'west-african-cable-system-wacs', 'name': 'West African Cable System (WACS)', 'cable_id': 1560.0}]"
234,"Havelet Bay, Guernsey",49.450987,-2.529509,"[{'id': 'ingrid', 'name': 'INGRID', 'cable_id': 1700.0}]"
235,"Puerto Lempira, Honduras",15.261221,-83.77676,"[{'id': 'arcos', 'name': 'ARCOS', 'cable_id': 1078.0}]"
236,"Kilmore Quay, Ireland",52.174582,-6.584097,"[{'id': 'celtic', 'name': 'Celtic', 'cable_id': 1054.0}, {'id': 'esat-1', 'name': 'ESAT-1', 'cable_id': 1223.0}, {'id': 'solas', 'name': 'Solas', 'cable_id': 1205.0}]"
237,"Mielno, Poland",54.259945,16.062267,"[{'id': 'denmark-poland-2', 'name': 'Denmark-Poland 2', 'cable_id': 1262.0}]"
238,"Waingapu, Indonesia",-9.646153,120.253025,"[{'id': 'mataram-kupang-cable-system-mkcs', 'name': 'Mataram Kupang Cable System (MKCS)', 'cable_id': 1780.0}, {'id': 'palapa-ring-east', 'name': 'Palapa Ring East', 'cable_id': 1938.0}]"
239,"Monte Carlo, Monaco",43.739735,7.427212,"[{'id': 'italy-monaco', 'name': 'Italy-Monaco', 'cable_id': 1302.0}]"
240,"Larne, United Kingdom",54.857491,-5.809879,"[{'id': 'scotland-northern-ireland-2', 'name': 'Scotland-Northern Ireland 2', 'cable_id': 1614.0}]"
241,"Kokhanok, Alaska, United States",59.442157,-154.752752,"[{'id': 'terra-sw', 'name': 'TERRA SW', 'cable_id': 1693.0}]"
242,"Osterby, Denmark",57.313459,11.199281,"[{'id': 'kattegat-2', 'name': 'Kattegat 2', 'cable_id': 1688.0}]"
243,"Vaasa, Finland",63.095194,21.616366,"[{'id': 'botnia', 'name': 'Botnia', 'cable_id': 1271.0}]"
244,"Marlborough, New Zealand",-41.527241,173.58071,"[{'id': 'aqualink', 'name': 'Aqualink', 'cable_id': 1487.0}]"
245,"Ko Olina, HI, United States",21.339697,-158.119498,"[{'id': 'hics-hawaii-inter-island-cable-system', 'name': 'HICS (Hawaii Inter-Island Cable System)', 'cable_id': 1455.0}]"
246,"Cavite, Philippines",14.28627,120.820115,"[{'id': 'eac-c2c', 'name': 'EAC-C2C', 'cable_id': 1592.0}]"
247,"Narrow Cape, Alaska, United States",57.426838,-152.329169,"[{'id': 'kodiak-kenai-fiber-link-kkfl', 'name': 'Kodiak Kenai Fiber Link (KKFL)', 'cable_id': 1530.0}]"
